8.4442185e-01 0.0000000e+00
7.5795440e-01 3.0673642e-01
4.2057158e-01 0.0000000e+00
2.5891675e-01 7.0541625e-01
5.1127472e-01 0.0000000e+00
4.0493414e-01 0.0000000e+00
7.8379859e-01 1.2587650e-01
3.0331273e-01 4.8343637e-01
4.7659695e-01 0.0000000e+00
5.8338204e-01 0.0000000e+00
9.0811289e-01 0.0000000e+00
5.0468686e-01 0.0000000e+00
2.8183784e-01 5.9081078e-01
7.5580420e-01 3.1989536e-01
6.1836900e-01 1.4227621e-01
2.5050634e-01 7.4746829e-01
9.0974626e-01 0.0000000e+00
9.8278548e-01 0.0000000e+00
8.1021724e-01 0.0000000e+00
9.0216595e-01 0.0000000e+00
3.1014757e-01 4.4926215e-01
7.2983175e-01 4.4610163e-01
8.9883829e-01 0.0000000e+00
6.8398393e-01 4.8426018e-01
4.7214272e-01 0.0000000e+00
1.0070121e-01 1.0000000e+00
4.3417184e-01 0.0000000e+00
6.1088697e-01 8.5089925e-02
9.1301105e-01 0.0000000e+00
9.6660637e-01 0.0000000e+00
4.7700978e-01 0.0000000e+00
8.6530993e-01 0.0000000e+00
2.6049231e-01 6.9753845e-01
8.0502783e-01 0.0000000e+00
5.4869930e-01 0.0000000e+00
1.4041700e-02 1.0000000e+00
7.1970469e-01 4.7623987e-01
3.9882354e-01 5.8822889e-03
8.2484498e-01 0.0000000e+00
6.6815320e-01 4.3873174e-01
1.1428193e-03 1.0000000e+00
4.9357787e-01 0.0000000e+00
8.6760278e-01 0.0000000e+00
2.4391088e-01 7.8044562e-01
3.2520436e-01 3.7397819e-01
8.7047123e-01 0.0000000e+00
1.9106709e-01 1.0000000e+00
5.6751074e-01 0.0000000e+00
2.3861593e-01 8.0692036e-01
9.6754025e-01 0.0000000e+00
8.0317947e-01 0.0000000e+00
4.4796957e-01 0.0000000e+00
8.0445819e-02 1.0000000e+00
3.2005460e-01 3.9972698e-01
5.0794064e-01 0.0000000e+00
9.3283382e-01 0.0000000e+00
1.0905785e-01 1.0000000e+00
5.5126725e-01 0.0000000e+00
7.0656141e-01 4.9734668e-01
5.4744091e-01 0.0000000e+00
8.1446686e-01 0.0000000e+00
5.4028361e-01 0.0000000e+00
9.6383855e-01 0.0000000e+00
6.0318563e-01 2.5009423e-02
5.8761706e-01 0.0000000e+00
4.4498903e-01 0.0000000e+00
5.9628686e-01 0.0000000e+00
3.8490115e-01 7.5494270e-02
5.7565101e-01 0.0000000e+00
2.9032950e-01 5.4835249e-01
1.8939133e-01 1.0000000e+00
1.8672953e-01 1.0000000e+00
6.1277318e-01 9.9648580e-02
6.5665939e-01 3.8853701e-01
4.7653099e-01 0.0000000e+00
8.9824361e-02 1.0000000e+00
7.5760392e-01 3.0890559e-01
8.7677037e-01 0.0000000e+00
9.2338102e-01 0.0000000e+00
8.4246022e-01 0.0000000e+00
8.9817312e-01 0.0000000e+00
9.2308244e-01 0.0000000e+00
5.4059992e-01 0.0000000e+00
3.9129605e-01 4.3519749e-02
7.0528340e-01 4.9827909e-01
2.7563412e-01 6.2182939e-01
8.1162871e-01 0.0000000e+00
8.4948597e-01 0.0000000e+00
8.9503897e-01 0.0000000e+00
5.8980118e-01 0.0000000e+00
9.4976487e-01 0.0000000e+00
5.7969501e-01 0.0000000e+00
4.5056311e-01 0.0000000e+00
6.6024538e-01 4.0563827e-01
9.9625784e-01 0.0000000e+00
9.1694122e-01 0.0000000e+00
7.9332508e-01 5.2328665e-02
8.2372988e-02 1.0000000e+00
6.1278311e-01 9.9724967e-02
4.8644420e-01 0.0000000e+00
